servername,region,rebalanced,killstat_version,match_id,game_mode,map,unix_time,game_time,player_count,attacker_name,attacker_id,attacker_current_weapon,attacker_current_weapon_mods,attacker_weapon_1,attacker_weapon_1_mods,attacker_weapon_2,attacker_weapon_2_mods,attacker_weapon_3,attacker_weapon_3_mods,attacker_offhand_weapon_1,attacker_offhand_weapon_2,victim_name,victim_id,victim_current_weapon,victim_current_weapon_mods,victim_weapon_1,victim_weapon_1_mods,victim_weapon_2,victim_weapon_2_mods,victim_weapon_3,victim_weapon_3_mods,victim_offhand_weapon_1,victim_offhand_weapon_2,cause_of_death,distance
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810577,1012.924,10,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,kanuarnab,de1a37b3,vinson,210,vinson,210,wingman,1156,defender,22,frag_grenade,grapple,shotgun,281.908
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810580,1016.544,10,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,shotgun,279.264
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810584,1019.917,10,parsashir3,a35da56f,mastiff,200,mastiff,200,semipistol,74,defender,82,grenade_emp,grapple,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,mastiff,498.884
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810584,1020.583,10,thedogeness,4e9e87ef,mastiff,1104,mastiff,1104,autopistol,22,arc_launcher,11,frag_grenade,grapple,parsashir3,a35da56f,mastiff,200,mastiff,200,semipistol,74,defender,82,grenade_emp,grapple,mastiff,295.853
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810591,1026.667,10,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,sniper,234.774
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810592,1028.063,10,segmentedpuma,ebcc4044,hemlok,418,hemlok,418,autopistol,22,defender,6,frag_grenade,grenade_sonar,thedogeness,4e9e87ef,mastiff,1104,mastiff,1104,autopistol,22,arc_launcher,11,frag_grenade,grapple,hemlok,442.572
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810595,1031.668,10,segmentedpuma,ebcc4044,hemlok,418,hemlok,418,autopistol,22,defender,6,frag_grenade,grenade_sonar,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,hemlok,1111.911
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810598,1034.086,10,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,segmentedpuma,ebcc4044,hemlok,418,hemlok,418,autopistol,22,defender,6,frag_grenade,grenade_sonar,shotgun,212.236
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810599,1035.554,10,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,shotgun,464.485
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810601,1036.902,10,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,kanuarnab,de1a37b3,vinson,210,vinson,210,wingman,1156,defender,22,frag_grenade,grapple,shotgun,530.446
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810608,1044.600,11,thedogeness,4e9e87ef,mastiff,1104,mastiff,1104,autopistol,22,arc_launcher,11,frag_grenade,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,mastiff,303.517
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810613,1049.133,11,jbadmaster,8dcc7a64,mastiff,210,mastiff,210,wingman,140,defender,0,grenade_gravity,grapple,kanuarnab,de1a37b3,vinson,210,vinson,210,wingman,1156,defender,22,frag_grenade,grapple,mastiff,165.421
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810613,1049.337,11,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,thedogeness,4e9e87ef,mastiff,1104,mastiff,1104,autopistol,22,arc_launcher,11,frag_grenade,grapple,shotgun,244.616
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810621,1057.625,11,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,shotgun,575.677
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810622,1057.703,11,parsashir3,a35da56f,smr,44,smr,44,semipistol,70,arc_launcher,131,thermite_grenade,grapple,Xechwill,e8391640,alternator_smg,706,alternator_smg,706,semipistol,67,defender,146,grenade_electric_smoke,shifter,smr,362.240
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810626,1062.300,11,thedogeness,4e9e87ef,mastiff,1104,mastiff,1104,autopistol,22,arc_launcher,11,frag_grenade,grapple,segmentedpuma,ebcc4044,hemlok,418,hemlok,418,autopistol,22,defender,6,frag_grenade,grenade_sonar,mastiff,170.385
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810631,1067.267,10,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,parsashir3,a35da56f,semipistol,70,smr,44,semipistol,70,arc_launcher,131,thermite_grenade,grapple,shotgun,113.943
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810637,1073.500,10,jbadmaster,8dcc7a64,mastiff,210,mastiff,210,wingman,140,defender,0,grenade_gravity,grapple,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,mastiff,449.357
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810638,1074.534,10,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,jbadmaster,8dcc7a64,mastiff,210,mastiff,210,wingman,140,defender,0,grenade_gravity,grapple,shotgun,339.606
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810641,1077.200,10,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,epg,426.132
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810644,1079.617,10,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,sniper,390.309
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810646,1081.533,10,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,thedogeness,4e9e87ef,mastiff,1104,mastiff,1104,autopistol,22,arc_launcher,11,frag_grenade,grapple,epg,70.194
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810646,1081.533,10,thedogeness,4e9e87ef,autopistol,22,autopistol,22,arc_launcher,11,null,null,frag_grenade,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,epg,70.194
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810647,1083.366,10,Xechwill,e8391640,wingman_n,1288,wingman_n,1288,autopistol,22,defender,146,frag_grenade,shifter,parsashir3,a35da56f,smr,44,smr,44,semipistol,70,arc_launcher,131,thermite_grenade,grapple,wingman_n,779.742
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810658,1094.250,10,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,segmentedpuma,ebcc4044,hemlok,418,hemlok,418,autopistol,22,defender,6,frag_grenade,grenade_sonar,sniper,740.750
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810659,1095.382,10,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,shotgun,107.453
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810663,1099.257,10,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,shotgun,311.415
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810665,1100.867,10,jbadmaster,8dcc7a64,mastiff,210,mastiff,210,wingman,140,defender,0,grenade_gravity,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,mastiff,593.646
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810665,1101.072,10,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,Xechwill,e8391640,wingman_n,1288,wingman_n,1288,autopistol,22,defender,146,frag_grenade,shifter,shotgun,471.311
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810665,1100.976,10,thedogeness,4e9e87ef,mastiff,1104,mastiff,1104,autopistol,22,arc_launcher,11,frag_grenade,grapple,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,mastiff,23.776
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810672,1108.620,10,parsashir3,a35da56f,smr,44,smr,44,semipistol,70,arc_launcher,131,thermite_grenade,grapple,jbadmaster,8dcc7a64,mastiff,210,mastiff,210,wingman,140,defender,0,grenade_gravity,grapple,pilot_emptyhanded,29.755
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810678,1114.400,10,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,epg,474.454
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810688,1124.250,10,thedogeness,4e9e87ef,mastiff,1104,mastiff,1104,autopistol,22,arc_launcher,11,frag_grenade,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,mastiff,301.838
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810688,1124.506,10,Baum1000000,e99f989f,shotgun,208,shotgun,208,autopistol,22,arc_launcher,19,grenade_gravity,grapple,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,shotgun,146.927
rebalanced_ctf,eu,1.5.10,ks_2.0.0,091f0643,ctf,eden,1659810691,1126.623,10,parsashir3,a35da56f,smr,44,smr,44,semipistol,70,arc_launcher,131,thermite_grenade,grapple,Xechwill,e8391640,wingman_n,1288,wingman_n,1288,autopistol,22,defender,146,frag_grenade,shifter,smr,270.402
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810747,34.217,8,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,lstar,626.710
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810755,42.750,8,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,epg,1105.777
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810756,43.362,8,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,Baum1000000,e99f989f,autopistol,22,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,shotgun,412.615
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810768,55.583,8,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,lstar,632.092
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810780,67.090,8,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,shotgun,460.195
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810780,68.033,9,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,sniper,476.711
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810787,74.250,9,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,Xechwill,e8391640,wingman_n,1288,wingman_n,1288,autopistol,22,defender,146,frag_grenade,grapple,epg,216.806
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810789,76.550,9,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,sniper,388.100
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810801,88.200,9,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,pulse_lmg,337.950
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810801,88.417,9,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,lstar,419.606
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810805,92.217,9,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,epg,145.703
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810809,96.450,9,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,sniper,813.158
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810818,105.733,9,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,sniper,926.610
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810820,107.517,9,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,pulse_lmg,386.508
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810835,122.600,9,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,sniper,426.057
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810839,126.433,9,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,sniper,1662.877
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810841,128.900,9,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,sniper,1801.176
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810846,133.133,9,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,satchel,300.137
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810850,137.667,9,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,sniper,579.999
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810855,142.200,9,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,lstar,511.792
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810870,157.283,9,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,sniper,175.583
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810872,159.800,9,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,lstar,963.104
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810876,163.983,9,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,sniper,771.563
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810887,174.599,9,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,shotgun,248.108
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810892,179.783,9,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,sniper,1426.779
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810893,180.150,9,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,pulse_lmg,149.221
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810895,182.950,9,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,satchel,328.236
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810898,185.083,9,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,kinote1026,8dab9487,shotgun,210,shotgun,210,wingman,648,arc_launcher,11,grenade_emp,grapple,sniper,868.863
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810908,195.254,9,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,shotgun,389.159
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810908,196.100,9,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,bigboimordecai,d2e0a520,rspn101,0,rspn101,0,autopistol,0,defender,0,frag_grenade,grapple,sniper,1385.949
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810918,206.100,10,Puphafish,640e67c0,softball,260,softball,260,wingman,516,rocket_launcher,5,grenade_emp,shifter,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,softball,284.950
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810927,214.667,10,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,epg,600.663
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810933,220.083,10,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,sniper,313.548
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810935,222.767,10,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,bigboimordecai,d2e0a520,car,0,car,0,autopistol,0,mgl,0,thermite_grenade,holopilot,lstar,525.242
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810936,223.667,10,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,epg,308.637
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810938,225.833,10,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,sniper,144.454
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810950,237.517,10,Puphafish,640e67c0,softball,260,softball,260,wingman,516,rocket_launcher,5,grenade_emp,shifter,Bim_Noah,89bb95eb,shotgun,80,shotgun,80,autopistol,6,mgl,0,frag_grenade,heal,softball,469.650
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810950,237.517,10,Puphafish,640e67c0,softball,260,softball,260,wingman,516,rocket_launcher,5,grenade_emp,shifter,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,softball,508.838
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810953,240.133,10,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,epg,481.265
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810958,245.617,10,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,kinote1026,8dab9487,shotgun,80,shotgun,80,wingman,648,arc_launcher,11,grenade_emp,grapple,sniper,859.145
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810959,246.517,10,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,epg,190.803
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810961,248.517,10,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,bigboimordecai,d2e0a520,car,0,car,0,autopistol,0,mgl,0,thermite_grenade,holopilot,satchel,466.712
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810964,251.250,11,Puphafish,640e67c0,softball,260,softball,260,wingman,516,rocket_launcher,5,grenade_emp,shifter,segmentedpuma,ebcc4044,lstar,1600,lstar,1600,autopistol,22,defender,6,frag_grenade,heal,softball,268.649
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810964,251.500,11,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,Puphafish,640e67c0,softball,260,softball,260,wingman,516,rocket_launcher,5,grenade_emp,shifter,pulse_lmg,134.548
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810964,251.500,11,Puphafish,640e67c0,wingman,516,wingman,516,rocket_launcher,5,null,null,grenade_emp,shifter,Xechwill,e8391640,pulse_lmg,644,pulse_lmg,644,semipistol,67,defender,146,thermite_grenade,grapple,pulse_lmg,134.548
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810969,256.033,10,DavieDeivy,3fff22d9,epg,1282,epg,1282,autopistol,532,rocket_launcher,7,thermite_grenade,grapple,fvnkhead,41e4b0c8,sniper,1156,sniper,1156,autopistol,22,arc_launcher,131,satchel,grapple,epg,217.226
rebalanced_ctf,eu,1.5.10,ks_2.0.0,5d48db6e,ctf,wargames,1659810970,257.933,10,Baum1000000,e99f989f,sniper,1156,sniper,1156,autopistol,22,defender,134,grenade_gravity,grapple,d0glazy,752eefd2,sniper,1168,sniper,1168,semipistol,82,mgl,70,satchel,grapple,pilot_emptyhanded,38.219
